chr1	206516387	206520387
chr1	206555164	206559164
chr1	211741456	211745456
chr1	212856254	212860254
chr1	220146292	220150292
chr1	224383142	224387142
chr1	229624233	229628233
chr1	230640491	230644491
chr1	230640566	230644566
chr1	245747341	245751341
chr1	783799	787799
chr1	1306566	1310566
chr1	1433670	1437670
chr1	1539672	1543672
chr1	1558847	1562847
chr1	1700735	1704735
chr1	1700880	1704880
chr1	1700880	1704880
chr1	1783284	1787284
chr1	1783285	1787285
chr1	2353174	2357174
chr1	3650519	3654519
chr1	5860817	5864817
chr1	5877504	5881504
chr1	5990362	5994362
chr1	6024012	6028012
chr1	6519346	6523346
chr1	6632167	6636167
chr1	6633112	6637112
chr1	6783479	6787479
chr1	9033106	9037106
chr1	9146010	9150010
chr1	9290879	9294879
chr1	9537481	9541481
chr1	9649731	9653731
chr1	9649744	9653744
chr1	9941427	9945427
chr1	9941427	9945427
chr1	10030831	10034831
chr1	10031595	10035595
chr1	10208804	10212804
chr1	10208804	10212804
chr1	10209615	10213615
chr1	10230328	10234328
chr1	10634603	10638603
chr1	11104534	11108534
chr1	11662123	11666123
chr1	11783722	11787722
chr1	11783729	11787729
chr1	11788641	11792641
chr1	12228066	12232066
chr1	13698239	13702239
chr1	13747402	13751402
chr1	13747414	13751414
chr1	14922129	14926129
chr1	14927799	14931799
chr1	15151788	15155788
chr1	15845863	15849863
chr1	16244838	16248838
chr1	16365082	16369082
chr1	16365087	16369087
chr1	16365224	16369224
chr1	16365264	16369264
chr1	16512644	16516644
chr1	17016721	17020721
chr1	17404759	17408759
chr1	17406675	17410675
chr1	17578552	17582552
chr1	18105745	18109745
chr1	19072505	19076505
chr1	19336778	19340778
chr1	19336822	19340822
chr1	19337358	19341358
chr1	19337529	19341529
chr1	19482402	19486402
chr1	19680212	19684212
chr1	19680239	19684239
chr1	21215246	21219246
chr1	21216583	21220583
chr1	21217936	21221936
chr1	21594220	21598220
chr1	21676297	21680297
chr1	21676578	21680578
chr1	21677366	21681366
chr1	21725850	21729850
chr1	21820244	21824244
chr1	22708964	22712964
chr1	22708969	22712969
chr1	23302687	23306687
chr1	23307782	23311782
chr1	23307785	23311785
chr1	23307787	23311787
chr1	23308332	23312332
chr1	23426562	23430562
chr1	23843076	23847076
chr1	24354999	24358999
chr1	24500350	24504350
chr1	24500350	24504350
chr1	24500896	24504896
chr1	24743356	24747356
chr1	25541579	25545579
chr1	25817905	25821905
chr1	25818002	25822002
chr1	25818192	25822192
chr1	25818827	25822827
chr1	26694032	26698032
chr1	26726911	26730911
chr1	26991706	26995706
chr1	27096814	27100814
chr1	27771182	27775182
chr1	27968343	27972343
chr1	27968346	27972346
chr1	27968346	27972346
chr1	27975272	27979272
chr1	28367602	28371602
chr1	28436170	28440170
chr1	28551084	28555084
chr1	28666731	28670731
chr1	28666777	28670777
chr1	28666779	28670779
chr1	28885090	28889090
chr1	28885090	28889090
chr1	28885123	28889123
chr1	28885171	28889171
chr1	28891740	28895740
chr1	28912573	28916573
chr1	29190872	29194872
chr1	29191816	29195816
chr1	30929505	30933505
chr1	30929505	30933505
chr1	30929505	30933505
chr1	30930843	30934843
chr1	31294981	31298981
chr1	31294994	31298994
chr1	31295035	31299035
chr1	32106037	32110037
chr1	32363102	32367102
chr1	32363170	32367170
chr1	32618819	32622819
chr1	32619829	32623829
chr1	32619857	32623857
chr1	32739884	32743884
chr1	32752020	32756020
chr1	32763633	32767633
chr1	32892594	32896594
chr1	32892594	32896594
chr1	33005983	33009983
chr1	33008477	33012477
chr1	33008754	33012754
chr1	33011043	33015043
chr1	33011043	33015043
chr1	33017682	33021682
chr1	33143401	33147401
chr1	33268574	33272574
chr1	34979532	34983532
chr1	34984979	34988979
chr1	35266966	35270966
chr1	35431489	35435489
chr1	35867807	35871807
chr1	35881208	35885208
chr1	35929077	35933077
chr1	35929257	35933257
chr1	36153964	36157964
chr1	36154197	36158197
chr1	36154201	36158201
chr1	36415905	36419905
chr1	36415909	36419909
chr1	36426298	36430298
chr1	37858696	37862696
chr1	38883806	38887806
chr1	38913502	38917502
chr1	39082166	39086166
chr1	40159372	40163372
chr1	40491156	40495156
chr1	40618678	40622678
chr1	40689688	40693688
chr1	40689708	40693708
chr1	40689715	40693715
chr1	40689742	40693742
chr1	40689837	40693837
chr1	40707542	40711542
chr1	40733314	40737314
chr1	40736837	40740837
chr1	41012589	41016589
chr1	41025199	41029199
chr1	41025201	41029201
chr1	41025201	41029201
chr1	41025201	41029201
chr1	41025201	41029201
chr1	41025201	41029201
chr1	41026191	41030191
chr1	42174538	42178538
chr1	42174544	42178544
chr1	42174544	42178544
chr1	42174544	42178544
chr1	42333385	42337385
chr1	43381916	43385916
chr1	43381968	43385968
chr1	43382725	43386725
chr1	44219069	44223069
chr1	44848777	44852777
chr1	44872526	44876526
chr1	45341882	45345882
chr1	45582059	45586059
chr1	45582064	45586064
chr1	45696710	45700710
chr1	45801612	45805612
chr1	46245694	46249694
chr1	46245731	46249731
chr1	46392264	46396264
chr1	46630736	46634736
chr1	46633040	46637040
chr1	46633044	46637044
chr1	46633707	46637707
chr1	50435027	50439027
chr1	50439275	50443275
chr1	51234270	51238270
chr1	51615108	51619108
chr1	51728033	51732033
chr1	52018130	52022130
chr1	52031284	52035284
chr1	52140093	52144093
chr1	52140373	52144373
chr1	52214379	52218379
chr1	52682450	52686450
chr1	52724508	52728508
chr1	52925285	52929285
chr1	52925396	52929396
chr1	53212098	53216098
chr1	53849732	53853732
chr1	54223432	54227432
chr1	54224631	54228631
chr1	54224638	54228638
chr1	55064358	55068358
chr1	59294990	59298990
chr1	59891307	59895307
chr1	61080307	61084307
chr1	61080620	61084620
chr1	61080747	61084747
chr1	61080753	61084753
chr1	62452829	62456829
chr1	62453012	62457012
chr1	62453413	62457413
chr1	62582104	62586104
chr1	63521389	63525389
chr1	64007302	64011302
chr1	64743094	64747094
chr1	64831228	64835228
chr1	66922956	66926956
chr1	66922958	66926958
chr1	66922958	66926958
chr1	66928242	66932242
chr1	66928242	66932242
chr1	67699465	67703465
chr1	74703481	74707481
chr1	74703485	74707485
chr1	74703971	74707971
chr1	75722350	75726350
chr1	75722708	75726708
chr1	75722779	75726779
chr1	77086989	77090989
chr1	77151535	77155535
chr1	77280050	77284050
chr1	77693986	77697986
chr1	77693990	77697990
chr1	77709651	77713651
chr1	77777623	77781623
chr1	77777623	77781623
chr1	77777762	77781762
chr1	77777774	77781774
chr1	78301883	78305883
chr1	78489071	78493071
chr1	78489071	78493071
chr1	84076143	84080143
chr1	84142270	84146270
chr1	84406229	84410229
chr1	84496349	84500349
chr1	84641706	84645706
chr1	84641706	84645706
chr1	84645375	84649375
chr1	85316484	85320484
chr1	86346737	86350737
chr1	86348093	86352093
chr1	86860444	86864444
chr1	86860724	86864724
chr1	86861300	86865300
chr1	88682221	88686221
chr1	88682221	88686221
chr1	88682572	88686572
chr1	88850931	88854931
chr1	89819031	89823031
chr1	89819920	89823920
chr1	90829787	90833787
chr1	90913297	90917297
chr1	90913301	90917301
chr1	91678344	91682344
chr1	91680429	91684429
chr1	92506695	92510695
chr1	92840166	92844166
chr1	93177918	93181918
chr1	93178362	93182362
chr1	93446130	93450130
chr1	93446281	93450281
chr1	93446281	93450281
chr1	93845173	93849173
chr1	94416454	94420454
chr1	94972406	94976406
chr1	95115337	95119337
chr1	95115922	95119922
chr1	96719821	96723821
chr1	98659722	98663722
chr1	99706631	99710631
chr1	99848083	99852083
chr1	99848488	99852488
chr1	99848488	99852488
chr1	99850669	99854669
chr1	99968012	99972012
chr1	99968017	99972017
chr1	99968019	99972019
chr1	99968023	99972023
chr1	99968035	99972035
chr1	99968435	99972435
chr1	100131149	100135149
chr1	100131162	100135162
chr1	100131214	100135214
chr1	100264206	100268206
chr1	100264248	100268248
chr1	100350479	100354479
chr1	100350948	100354948
chr1	100894075	100898075
chr1	100894253	100898253
chr1	101023877	101027877
chr1	101023918	101027918
chr1	103523698	103527698
chr1	103523970	103527970
chr1	107138006	107142006
chr1	108646289	108650289
chr1	108646294	108650294
chr1	108646294	108650294
chr1	108744687	108748687
chr1	108873349	108877349
chr1	108874980	108878980
chr1	108874984	108878984
chr1	109307567	109311567
chr1	109307569	109311569
chr1	109546610	109550610
chr1	111540217	111544217
chr1	112394180	112398180
chr1	112521517	112525517
chr1	112523985	112527985
chr1	112539789	112543789
chr1	113071208	113075208
chr1	113388958	113392958
chr1	113759832	113763832
chr1	113763341	113767341
chr1	113763847	113767847
chr1	113892747	113896747
chr1	113892747	113896747
chr1	114390776	114394776
chr1	114395607	114399607
chr1	116512534	116516534
chr1	116519786	116523786
chr1	116572408	116576408
chr1	116575219	116579219
chr1	116908056	116912056
chr1	117927767	117931767
chr1	119138395	119142395
chr1	119138424	119142424
chr1	119909552	119913552
chr1	121182809	121186809
chr1	121185101	121189101
chr1	144419385	144423385
chr1	144419389	144423389
chr1	144885264	144889264
chr1	144890020	144894020
chr1	144890048	144894048
chr1	145093999	145097999
chr1	145288619	145292619
chr1	145605989	145609989
chr1	145606612	145610612
chr1	147256884	147260884
chr1	147539411	147543411
chr1	147926392	147930392
chr1	148100045	148104045
chr1	148100150	148104150
chr1	148605037	148609037
chr1	149404375	149408375
chr1	149473932	149477932
chr1	150065311	150069311
chr1	150065775	150069775
chr1	150319475	150323475
chr1	150362649	150366649
chr1	150362710	150366710
chr1	150807704	150811704
chr1	150808858	150812858
chr1	150809960	150813960
chr1	151252702	151256702
chr1	151252708	151256708
chr1	151509396	151513396
chr1	151610028	151614028
chr1	151610081	151614081
chr1	151769563	151773563
chr1	151771483	151775483
chr1	151771493	151775493
chr1	151771497	151775497
chr1	153726066	153730066
chr1	153726090	153730090
chr1	153802724	153806724
chr1	153807809	153811809
chr1	153808096	153812096
chr1	154400327	154404327
chr1	154922733	154926733
chr1	155049285	155053285
chr1	155049285	155053285
chr1	155049285	155053285
chr1	155049285	155053285
chr1	155049285	155053285
chr1	155049305	155053305
chr1	155049350	155053350
chr1	155049351	155053351
chr1	155306793	155310793
chr1	155306851	155310851
chr1	155306888	155310888
chr1	155306915	155310915
chr1	155306969	155310969
chr1	155314862	155318862
chr1	155318158	155322158
chr1	155333267	155337267
chr1	155334054	155338054
chr1	155687082	155691082
chr1	155687090	155691090
chr1	155687090	155691090
chr1	155687093	155691093
chr1	155747716	155751716
chr1	155762426	155766426
chr1	155944853	155948853
chr1	156080577	156084577
chr1	156461726	156465726
chr1	156932839	156936839
chr1	156933523	156937523
chr1	157991609	157995609
chr1	160287272	160291272
chr1	160287292	160291292
chr1	161068994	161072994
chr1	161312256	161316256
chr1	161312380	161316380
chr1	161312381	161316381
chr1	161312387	161316387
chr1	161312387	161316387
chr1	161764293	161768293
chr1	162788745	162792745
chr1	163302210	163306210
chr1	166837456	166841456
chr1	167092849	167096849
chr1	167218828	167222828
chr1	167218890	167222890
chr1	167218897	167222897
chr1	167934660	167938660
chr1	167934707	167938707
chr1	167934817	167938817
chr1	169130530	169134530
chr1	169130530	169134530
chr1	169461908	169465908
chr1	169461928	169465928
chr1	169461930	169465930
chr1	169462047	169466047
chr1	169919325	169923325
chr1	169919325	169923325
chr1	171483550	171487550
chr1	171510031	171514031
chr1	171698159	171702159
chr1	171701949	171705949
chr1	173797549	173801549
chr1	173797849	173801849
chr1	173929213	173933213
chr1	173929213	173933213
chr1	174157516	174161516
chr1	174797931	174801931
chr1	174875439	174879439
chr1	178723146	178727146
chr1	178723164	178727164
chr1	179023895	179027895
chr1	179097326	179101326
chr1	179105717	179109717
chr1	179952737	179956737
chr1	180630003	180634003
chr1	180630031	180634031
chr1	180970724	180974724
chr1	182837368	182841368
chr1	183021459	183025459
chr1	183246236	183250236
chr1	183618845	183622845
chr1	183621265	183625265
chr1	183624457	183628457
chr1	183933836	183937836
chr1	184789029	184793029
chr1	185043363	185047363
chr1	185043525	185047525
chr1	185155079	185159079
chr1	185155158	185159158
chr1	186373837	186377837
chr1	186373868	186377868
chr1	193057453	193061453
chr1	193058033	193062033
chr1	193067015	193071015
chr1	193119957	193123957
chr1	193120179	193124179
chr1	197502747	197506747
chr1	200402939	200406939
chr1	200404707	200408707
chr1	200404729	200408729
chr1	200737557	200741557
chr1	200737778	200741778
chr1	200737778	200741778
chr1	201620926	201624926
chr1	201646248	201650248
chr1	201686258	201690258
chr1	201827140	201831140
chr1	202725444	202729444
chr1	202725447	202729447
chr1	202889099	202893099
chr1	202889115	202893115
chr1	203024497	203028497
chr1	203624560	203628560
chr1	203680808	203684808
chr1	203793659	203797659
chr1	203793670	203797670
chr1	203793694	203797694
chr1	203793698	203797698
chr1	203793705	203797705
chr1	203793713	203797713
chr1	204071603	204075603
chr1	204196159	204200159
chr1	204216850	204220850
chr1	204219220	204223220
chr1	204826694	204830694
chr1	206203625	206207625
chr1	206203908	206207908
chr1	206682943	206686943
chr1	206683036	206687036
chr1	207319700	207323700
chr1	207319747	207323747
chr1	209826006	209830006
chr1	211257387	211261387
chr1	211257432	211261432
chr1	211257974	211261974
chr1	211380802	211384802
chr1	211938400	211942400
chr1	211939347	211943347
chr1	211939355	211943355
chr1	211939531	211943531
chr1	212033576	212037576
chr1	212283536	212287536
chr1	212299805	212303805
chr1	212724152	212728152
chr1	213049232	213053232
chr1	213049232	213053232
chr1	213049232	213053232
chr1	213049232	213053232
chr1	214279232	214283232
chr1	214346695	214350695
chr1	214355750	214359750
chr1	215565391	215569391
chr1	217424991	217428991
chr1	218344234	218348234
chr1	220055481	220059481
chr1	220055481	220059481
chr1	220055483	220059483
chr1	220055730	220059730
chr1	222555901	222559901
chr1	222555901	222559901
chr1	222556307	222560307
chr1	222666012	222670012
chr1	222813058	222817058
chr1	222926423	222930423
chr1	223699592	223703592
chr1	223710331	223714331
chr1	224112086	224116086
chr1	224112110	224116110
chr1	224225333	224229333
chr1	224225333	224229333
chr1	224225336	224229336
chr1	224225368	224229368
chr1	225484834	225488834
chr1	225494884	225498884
chr1	225495084	225499084
chr1	225808094	225812094
chr1	225808411	225812411
chr1	225823353	225827353
chr1	226358690	226362690
chr1	226868562	226872562
chr1	226878645	226882645
chr1	226987864	226991864
chr1	226987864	226991864
chr1	226987864	226991864
chr1	226987865	226991865
chr1	227561542	227565542
chr1	227916655	227920655
chr1	228206129	228210129
chr1	228209783	228213783
chr1	229438259	229442259
chr1	230065208	230069208
chr1	230904242	230908242
chr1	230904242	230908242
chr1	231336047	231340047
chr1	231336255	231340255
chr1	232981434	232985434
chr1	232982135	232986135
chr1	235129182	235133182
chr1	235164894	235168894
chr1	235164894	235168894
chr1	235165883	235169883
chr1	235365359	235369359
chr1	235659040	235663040
chr1	236140531	236144531
chr1	236547004	236551004
chr1	236548670	236552670
chr1	236793309	236797309
chr1	243122427	243126427
chr1	244046938	244050938
chr1	244406493	244410493
chr1	244833321	244837321
chr1	244833615	244837615
chr1	244968326	244972326
chr1	246538559	246542559
chr1	247034783	247038783
chr1	87294	91294
chr1	139473	143473
chr1	144385	148385
chr1	802931	806931
chr1	815370	819370
chr1	824205	828205
chr1	825607	829607
chr1	825672	829672
chr1	829604	833604
chr1	902833	906833
chr1	909434	913434
chr1	912170	916170
chr1	923740	927740
chr1	923740	927740
chr1	942203	946203
chr1	958586	962586
chr1	958638	962638
chr1	964496	968496
chr1	964501	968501
chr1	996961	1000961
chr1	996963	1000963
chr1	996969	1000969
chr1	999137	1003137
chr1	1009996	1013996
chr1	1011422	1015422
chr1	1011496	1015496
chr1	1053032	1057032
chr1	1068965	1072965
chr1	1079822	1083822
chr1	1095584	1099584
chr1	1165103	1169103
chr1	1165862	1169862
chr1	1167356	1171356
chr1	1201507	1205507
chr1	1201510	1205510
chr1	1201843	1205843
chr1	1214907	1218907
chr1	1214930	1218930
chr1	1230225	1234225
chr1	1230258	1234258
chr1	1251913	1255913
chr1	1252469	1256469
chr1	1252984	1256984
chr1	1253163	1257163
chr1	1273236	1277236
chr1	1278587	1282587
chr1	1280108	1284108
chr1	1290375	1294375
chr1	1291563	1295563
chr1	1309584	1313584
chr1	1309596	1313596
chr1	1309605	1313605
chr1	1315580	1319580
chr1	1316678	1320678
chr1	1322766	1326766
chr1	1329313	1333313
chr1	1333275	1337275
chr1	1333275	1337275
chr1	1350688	1354688
chr1	1350691	1354691
chr1	1350691	1354691
chr1	1371729	1375729
chr1	1371729	1375729
chr1	1371731	1375731
chr1	1371736	1375736
chr1	1384494	1388494
chr1	1390287	1394287
chr1	1397571	1401571
chr1	1399907	1403907
chr1	1403108	1407108
chr1	1403459	1407459
chr1	1407095	1411095
chr1	1416419	1420419
chr1	1416421	1420421
chr1	1428538	1432538
chr1	1428663	1432663
chr1	1433522	1437522
chr1	1469768	1473768
chr1	1510150	1514150
chr1	1510174	1514174
chr1	1596011	1600011
chr1	1611757	1615757
chr1	1633226	1637226
chr1	1633586	1637586
chr1	1633737	1637737
chr1	1657324	1661324
chr1	1659477	1663477
chr1	1659478	1663478
chr1	1725385	1729385
chr1	1749231	1753231
chr1	1749231	1753231
chr1	1889470	1893470
chr1	1915589	1919589
chr1	1915590	1919590
chr1	2179793	2183793
chr1	2180734	2184734
chr1	2182460	2186460
chr1	2187547	2191547
chr1	2226694	2230694
chr1	2361060	2365060
chr1	2389827	2393827
chr1	2389832	2393832
chr1	2389889	2393889
chr1	2392004	2396004
chr1	2401963	2405963
chr1	2402818	2406818
chr1	2506532	2510532
chr1	2554365	2558365
chr1	2584774	2588774
chr1	2584797	2588797
chr1	3452425	3456425
chr1	3464004	3468004
chr1	3485245	3489245
chr1	3623001	3627001
chr1	3623049	3627049
chr1	3628766	3632766
chr1	3628766	3632766
chr1	3696057	3700057
chr1	3734942	3738942
chr1	3776557	3780557
chr1	3780814	3784814
chr1	3783007	3787007
chr1	3810080	3814080
chr1	3841108	3845108
chr1	3855280	3859280
chr1	3855603	3859603
chr1	3887124	3891124
chr1	3974139	3978139
chr1	6044113	6048113
chr1	6183019	6187019
chr1	6184614	6188614
chr1	6204175	6208175
chr1	6219192	6223192
chr1	6245345	6249345
chr1	6413231	6417231
chr1	6422787	6426787
chr1	6422787	6426787
chr1	6578047	6582047
chr1	6588723	6592723
chr1	6588723	6592723
chr1	6611684	6615684
chr1	6622865	6626865
chr1	6623180	6627180
chr1	6781891	6785891
chr1	7698703	7702703
chr1	7769268	7773268
chr1	7770706	7774706
chr1	7774382	7778382
chr1	7782319	7786319
chr1	7782653	7786653
chr1	7782702	7786702
chr1	7808241	7812241
chr1	7959662	7963662
chr1	7959691	7963691
chr1	7959700	7963700
chr1	7959893	7963893
chr1	8009718	8013718
chr1	8011426	8015426
chr1	8322329	8326329
chr1	8858999	8862999
chr1	8858999	8862999
chr1	8876834	8880834
chr1	9098304	9102304
chr1	9180203	9184203
chr1	9232774	9236774
chr1	9237843	9241843
chr1	9586921	9590921
chr1	9586921	9590921
chr1	9670425	9674425
chr1	9708197	9712197
chr1	9727027	9731027
chr1	9846275	9850275
chr1	9846317	9850317
chr1	9848108	9852108
chr1	9848658	9852658
chr1	9898613	9902613
chr1	9926938	9930938
chr1	9927719	9931719
chr1	9928252	9932252
chr1	9981140	9985140
chr1	9995215	9999215
chr1	10228763	10232763
chr1	10379977	10383977
chr1	10382627	10386627
chr1	10393617	10397617
chr1	10397079	10401079
chr1	10428101	10432101
chr1	10428434	10432434
chr1	10428442	10432442
chr1	10428803	10432803
chr1	10429122	10433122
chr1	10447718	10451718
chr1	10454521	10458521
chr1	10456554	10460554
chr1	10460467	10464467
chr1	10637240	10641240
chr1	11010399	11014399
chr1	11010423	11014423
chr1	11011715	11015715
chr1	11024522	11028522
chr1	11027757	11031757
chr1	11052588	11056588
chr1	11064617	11068617
chr1	11104534	11108534
chr1	11271205	11275205
chr1	11271527	11275527
chr1	11646366	11650366
chr1	11652856	11656856
chr1	11652900	11656900
chr1	11652909	11656909
chr1	11672480	11676480
chr1	11672524	11676524
chr1	11672677	11676677
chr1	11734146	11738146
chr1	11734154	11738154
chr1	11734172	11738172
chr1	11804210	11808210
chr1	11843548	11847548
chr1	11845441	11849441
chr1	11906151	11910151
chr1	11917590	11921590
chr1	11918182	11922182
chr1	11920174	11924174
chr1	11932752	11936752
chr1	11978180	11982180
chr1	11978311	11982311
chr1	12017465	12021465
chr1	12075880	12079880
chr1	12505245	12509245
chr1	12567971	12571971
chr1	15407894	15411894
chr1	15490269	15494269
chr1	15490269	15494269
chr1	15524812	15528812
chr1	15524812	15528812
chr1	15615499	15619499
chr1	15657868	15661868
chr1	15754658	15758658
chr1	15805168	15809168
chr1	15832473	15836473
chr1	15939868	15943868
chr1	16055768	16059768
chr1	16122336	16126336
chr1	16196103	16200103
chr1	16229699	16233699
chr1	16438671	16442671
chr1	16438723	16442723
chr1	16438735	16442735
chr1	16560318	16564318
chr1	16615390	16619390
chr1	16902338	16906338
chr1	16919949	16923949
chr1	16983957	16987957
chr1	16983957	16987957
chr1	17404759	17408759
chr1	18902280	18906280
chr1	19072513	19076513
chr1	19208500	19212500
chr1	19213663	19217663
chr1	19214873	19218873
chr1	19216147	19220147
chr1	19249538	19253538
chr1	19280557	19284557
chr1	19301964	19305964
chr1	19310325	19314325
chr1	19642162	19646162
chr1	19645609	19649609
chr1	19880512	19884512
chr1	20480390	20484390
chr1	20497447	20501447
chr1	20631454	20635454
chr1	20640656	20644656
chr1	20649776	20653776
chr1	20740660	20744660
chr1	20740681	20744681
chr1	20773654	20777654
chr1	21594220	21598220
chr1	21676902	21680902
chr1	22050626	22054626
chr1	22050667	22054667
chr1	22449866	22453866
chr1	22515473	22519473
chr1	23082022	23086022
chr1	23088426	23092426
chr1	23279308	23283308
chr1	23295796	23299796
chr1	23357447	23361447
chr1	23368253	23372253
chr1	23379060	23383060
chr1	23504429	23508429
chr1	23555917	23559917
chr1	23689741	23693741
chr1	23689805	23693805
chr1	23690305	23694305
chr1	23741365	23745365
chr1	23741471	23745471
chr1	23758381	23762381
chr1	23776404	23780404
chr1	23783191	23787191
chr1	23788969	23792969
chr1	23789202	23793202
chr1	23789220	23793220
chr1	23791652	23795652
chr1	23793599	23797599
chr1	23799884	23803884
chr1	23799886	23803886
chr1	23957811	23961811
chr1	23957827	23961827
chr1	23958967	23962967
chr1	23962803	23966803
chr1	23964444	23968444
chr1	23965172	23969172
chr1	23965306	23969306
chr1	23967082	23971082
chr1	23968363	23972363
chr1	24413802	24417802
chr1	24413813	24417813
chr1	24512319	24516319
chr1	24512372	24516372
chr1	24641011	24645011
chr1	24641321	24645321
chr1	25220678	25224678
chr1	25220964	25224964
chr1	25335916	25339916
chr1	25428919	25432919
chr1	25798175	25802175
chr1	25798192	25802192
chr1	25810685	25814685
chr1	25819522	25823522
chr1	25829912	25833912
chr1	25829912	25833912
chr1	25832005	25836005
chr1	25898101	25902101
chr1	25898117	25902117
chr1	25898594	25902594
chr1	25898740	25902740
chr1	25957766	25961766
chr1	26109164	26113164
chr1	26109836	26113836
chr1	26109848	26113848
chr1	26167870	26171870
chr1	26167941	26171941
chr1	26175508	26179508
chr1	26232199	26236199
chr1	26232199	26236199
chr1	26232201	26236201
chr1	26277175	26281175
chr1	26278121	26282121
chr1	26280281	26284281
chr1	26280283	26284283
chr1	26430315	26434315
chr1	26430341	26434341
chr1	26430354	26434354
chr1	26470518	26474518
chr1	26527766	26531766
chr1	26527777	26531777
chr1	26541111	26545111
chr1	26543851	26547851
chr1	26690131	26694131
chr1	26785994	26789994
chr1	26786194	26790194
chr1	26824709	26828709
chr1	26874132	26878132
chr1	26877375	26881375
chr1	26888488	26892488
chr1	26919725	26923725
chr1	26947561	26951561
chr1	26947564	26951564
chr1	27320159	27324159
chr1	27320247	27324247
chr1	27340021	27344021
chr1	27342872	27346872
chr1	27353185	27357185
chr1	27353188	27357188
chr1	27377175	27381175
chr1	27402225	27406225
chr1	27406196	27410196
chr1	27523804	27527804
chr1	27532272	27536272
chr1	27532302	27536302
chr1	27532684	27536684
chr1	27664060	27668060
chr1	27664063	27668063
chr1	27664065	27668065
chr1	27723978	27727978
chr1	27723995	27727995
chr1	27724027	27728027
chr1	27724027	27728027
chr1	27724056	27728056
chr1	27828777	27832777
chr1	27828813	27832813
chr1	27832400	27836400
chr1	27889523	27893523
chr1	27889923	27893923
chr1	27932992	27936992
chr1	27933038	27937038
chr1	27936874	27940874
chr1	27957461	27961461
chr1	28029883	28033883
chr1	28198277	28202277
chr1	28234108	28238108
chr1	28234132	28238132
chr1	28234141	28238141
chr1	28234153	28238153
chr1	28237508	28241508
chr1	28257526	28261526
chr1	28327037	28331037
chr1	28503979	28507979
chr1	28503979	28507979
chr1	28504056	28508056
chr1	28506558	28510558
chr1	28516135	28520135
chr1	28542459	28546459
chr1	28576537	28580537
chr1	28577009	28581009
chr1	28577763	28581763
chr1	28600849	28604849
chr1	28601100	28605100
chr1	28641227	28645227
chr1	28644090	28648090
chr1	28646599	28650599
chr1	28687664	28691664
chr1	28734620	28738620
chr1	28734758	28738758
chr1	28734939	28738939
chr1	28983709	28987709
chr1	29145742	29149742
chr1	29169284	29173284
chr1	29234515	29238515
chr1	29234548	29238548
chr1	30716503	30720503
chr1	30717173	30721173
chr1	30867466	30871466
chr1	30871134	30875134
chr1	31257567	31261567
chr1	31257709	31261709
chr1	31331066	31335066
chr1	31411115	31415115
chr1	31411812	31415812
chr1	31627861	31631861
chr1	31904420	31908420
chr1	31904420	31908420
chr1	31906533	31910533
chr1	31906657	31910657
chr1	31906707	31910707
chr1	31911002	31915002
chr1	31911831	31915831
chr1	32011828	32015828
chr1	32011995	32015995
chr1	32070901	32074901
chr1	32177685	32181685
chr1	32178064	32182064
chr1	32198385	32202385
chr1	32198632	32202632
chr1	32203497	32207497
chr1	32203660	32207660
